subject	block	pos	word	onset	vheight	vround	vfront	vlength	frequency	retro
PS	57	5	sol	sV	high	round	back	long	1241	1
PS	57	6	sol	sV	high	round	back	long	1241	1
PS	58	1	sønn	sV	mid	round	front	short	3843	0
PS	58	2	sønn	sV	mid	round	front	short	3843	0
PS	58	3	sønn	sV	mid	round	front	short	3843	0
PS	59	1	sønn	sV	mid	round	front	short	3843	1
PS	59	2	sønn	sV	mid	round	front	short	3843	1
PS	59	3	sønn	sV	mid	round	front	short	3843	1
PS	59	4	sønn	sV	mid	round	front	short	3843	1
PS	59	5	sønn	sV	mid	round	front	short	3843	1
PS	59	6	sønn	sV	mid	round	front	short	3843	1
PS	60	1	sol	sV	high	round	back	long	1241	1
PS	60	2	sol	sV	high	round	back	long	1241	1
PS	60	3	sol	sV	high	round	back	long	1241	1
PS	60	4	sol	sV	high	round	back	long	1241	1
PS	60	5	sol	sV	high	round	back	long	1241	1
PS	60	6	sol	sV	high	round	back	long	1241	1
PS	61	1	sønn	sV	mid	round	front	short	3843	1
PS	61	2	sønn	sV	mid	round	front	short	3843	1
PS	61	3	sønn	sV	mid	round	front	short	3843	1
PS	61	4	sønn	sV	mid	round	front	short	3843	1
PS	61	5	sønn	sV	mid	round	front	short	3843	1
PS	61	6	sønn	sV	mid	round	front	short	3843	1
SR	5	1	dag	d	low	unround	back	long	25467	1
SR	5	2	dag	d	low	unround	back	long	25467	1
SR	5	3	dag	d	low	unround	back	long	25467	1
SR	5	4	dag	d	low	unround	back	long	25467	1
SR	5	5	dag	d	low	unround	back	long	25467	1
SR	5	6	dag	d	low	unround	back	long	25467	1
SR	6	1	sak	sV	low	unround	back	long	3399	1
SR	6	2	sak	sV	low	unround	back	long	3399	1
SR	6	3	sak	sV	low	unround	back	long	3399	1
SR	6	4	sak	sV	low	unround	back	long	3399	1
SR	6	5	sak	sV	low	unround	back	long	3399	1
SR	6	6	sak	sV	low	unround	back	long	3399	1
SR	7	1	dag	d	low	unround	back	long	25467	1
SR	7	2	dag	d	low	unround	back	long	25467	1
SR	7	3	dag	d	low	unround	back	long	25467	1
SR	7	4	dag	d	low	unround	back	long	25467	1
SR	7	5	dag	d	low	unround	back	long	25467	1
SR	7	6	dag	d	low	unround	back	long	25467	1
SR	8	1	sak	sV	low	unround	back	long	3399	1
SR	8	2	sak	sV	low	unround	back	long	3399	1
SR	8	3	sak	sV	low	unround	back	long	3399	1
SR	8	4	sak	sV	low	unround	back	long	3399	1
SR	8	5	sak	sV	low	unround	back	long	3399	1
SR	8	6	sak	sV	low	unround	back	long	3399	0
SR	9	1	dag	d	low	unround	back	long	25467	1
SR	9	2	dag	d	low	unround	back	long	25467	1
SR	9	3	dag	d	low	unround	back	long	25467	1
SR	9	4	dag	d	low	unround	back	long	25467	1
SR	9	5	dag	d	low	unround	back	long	25467	1
SR	9	6	dag	d	low	unround	back	long	25467	1
SR	10	1	sak	sV	low	unround	back	long	3399	1
SR	10	2	sak	sV	low	unround	back	long	3399	1
SR	10	3	sak	sV	low	unround	back	long	3399	1
SR	10	4	sak	sV	low	unround	back	long	3399	1
SR	10	5	sak	sV	low	unround	back	long	3399	1
SR	10	6	sak	sV	low	unround	back	long	3399	0
SR	11	1	dag	d	low	unround	back	long	25467	1
SR	11	2	dag	d	low	unround	back	long	25467	1
SR	11	3	dag	d	low	unround	back	long	25467	1
SR	11	4	dag	d	low	unround	back	long	25467	1
SR	11	5	dag	d	low	unround	back	long	25467	1
SR	11	6	dag	d	low	unround	back	long	25467	1
SR	12	1	sak	sV	low	unround	back	long	3399	1
SR	12	2	sak	sV	low	unround	back	long	3399	1
SR	12	3	sak	sV	low	unround	back	long	3399	0
SR	12	4	sak	sV	low	unround	back	long	3399	0
SR	12	5	sak	sV	low	unround	back	long	3399	0
SR	12	6	sak	sV	low	unround	back	long	3399	0
SR	13	1	stein	st	low	unround	front	long	3222	1
SR	13	2	stein	st	low	unround	front	long	3222	1
SR	13	3	stein	st	low	unround	front	long	3222	1
SR	13	4	stein	st	low	unround	front	long	3222	1
SR	13	5	stein	st	low	unround	front	long	3222	1
SR	13	6	stein	st	low	unround	front	long	3222	1
SR	14	1	syn	sV	high	round	front	long	2669	1
SR	14	2	syn	sV	high	round	front	long	2669	1
SR	14	3	syn	sV	high	round	front	long	2669	1
SR	14	4	syn	sV	high	round	front	long	2669	1
SR	14	5	syn	sV	high	round	front	long	2669	1
SR	14	6	syn	sV	high	round	front	long	2669	1
SR	15	1	stein	st	low	unround	front	long	3222	1
SR	15	2	stein	st	low	unround	front	long	3222	1
SR	15	3	stein	st	low	unround	front	long	3222	1
SR	15	4	stein	st	low	unround	front	long	3222	1
SR	15	5	stein	st	low	unround	front	long	3222	1
SR	15	6	stein	st	low	unround	front	long	3222	1
SR	16	1	syn	sV	high	round	front	long	2669	1
SR	16	2	syn	sV	high	round	front	long	2669	1
SR	16	3	syn	sV	high	round	front	long	2669	1
SR	16	4	syn	sV	high	round	front	long	2669	1
SR	16	5	syn	sV	high	round	front	long	2669	0
SR	16	6	syn	sV	high	round	front	long	2669	0
SR	17	1	stein	st	low	unround	front	long	3222	1
SR	17	2	stein	st	low	unround	front	long	3222	1
SR	17	3	stein	st	low	unround	front	long	3222	1
SR	17	4	stein	st	low	unround	front	long	3222	1
SR	17	5	stein	st	low	unround	front	long	3222	1
SR	17	6	stein	st	low	unround	front	long	3222	1
SR	18	1	syn	sV	high	round	front	long	2669	0
SR	18	2	syn	sV	high	round	front	long	2669	0
SR	18	3	syn	sV	high	round	front	long	2669	0
SR	18	4	syn	sV	high	round	front	long	2669	0
SR	18	5	syn	sV	high	round	front	long	2669	0
SR	18	6	syn	sV	high	round	front	long	2669	0
SR	19	1	stein	st	low	unround	front	long	3222	1
SR	19	2	stein	st	low	unround	front	long	3222	1
SR	19	3	stein	st	low	unround	front	long	3222	1
SR	19	4	stein	st	low	unround	front	long	3222	1
SR	19	5	stein	st	low	unround	front	long	3222	1
SR	19	6	stein	st	low	unround	front	long	3222	1
SR	20	1	syn	sV	high	round	front	long	2669	1
SR	20	2	syn	sV	high	round	front	long	2669	0
SR	20	3	syn	sV	high	round	front	long	2669	0
SR	20	4	syn	sV	high	round	front	long	2669	0
SR	20	5	syn	sV	high	round	front	long	2669	0
SR	20	6	syn	sV	high	round	front	long	2669	0
SR	21	1	stund	st	high	round	front	short	4310	1
SR	21	2	stund	st	high	round	front	short	4310	1
SR	21	3	stund	st	high	round	front	short	4310	1
SR	21	4	stund	st	high	round	front	short	4310	1
SR	21	5	stund	st	high	round	front	short	4310	1
SR	21	6	stund	st	high	round	front	short	4310	1
SR	22	1	seng	sV	mid	unround	front	short	895	1
SR	22	2	seng	sV	mid	unround	front	short	895	1
SR	22	3	seng	sV	mid	unround	front	short	895	1
SR	22	4	seng	sV	mid	unround	front	short	895	0
SR	22	5	seng	sV	mid	unround	front	short	895	0
SR	22	6	seng	sV	mid	unround	front	short	895	0
SR	23	1	stund	st	high	round	front	short	4310	0
SR	23	2	stund	st	high	round	front	short	4310	0
SR	23	3	stund	st	high	round	front	short	4310	0
SR	23	4	stund	st	high	round	front	short	4310	0
SR	23	5	stund	st	high	round	front	short	4310	0
SR	23	6	stund	st	high	round	front	short	4310	1
SR	24	1	seng	sV	mid	unround	front	short	895	0
SR	24	2	seng	sV	mid	unround	front	short	895	0
SR	24	3	seng	sV	mid	unround	front	short	895	0
SR	24	4	seng	sV	mid	unround	front	short	895	0
SR	24	5	seng	sV	mid	unround	front	short	895	0
SR	24	6	seng	sV	mid	unround	front	short	895	1
SR	25	1	stund	st	high	round	front	short	4310	1
SR	25	2	stund	st	high	round	front	short	4310	1
SR	25	3	stund	st	high	round	front	short	4310	1
SR	25	4	stund	st	high	round	front	short	4310	1
SR	25	5	stund	st	high	round	front	short	4310	1
